ID,Genome,infraspecific_name,ncbiid,superkingdom,phylum,class,order,family,genus,species
GCF_004014715.1,Pseudoalteromonas sp. R3,strain=R3,1709477,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. R3
GCF_004014855.1,Apibacter raozihei,strain=HY041,2500547,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Apibacter,Apibacter sp. HY041
GCF_004014875.1,Nocardioides sp. HY056,strain=HY056,2500546,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. HY056
GCF_004015795.1,Falsirhodobacter deserti,strain=W402,1365611,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Falsirhodobacter,Falsirhodobacter deserti
GCF_004016525.1,Flavobacterium sp. BBQ-12,strain=BBQ-12,1921138,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. BBQ-12
GCF_004022485.1,Aequorivita sp. H23M31,strain=H23M31,2494375,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aequorivita,Aequorivita sp. H23M31
GCF_004022585.1,Sinirhodobacter populi,strain=2D-5,2306993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sinirhodobacter,Sinirhodobacter sp. 07D10-4-3
GCF_004023405.1,Arcobacter venerupis,strain=CECT7836,1054033,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,Arcobacter venerupis
GCF_004023665.1,Afifella aestuarii,strain=JA968,1909496,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella,Afifella sp. JA968
GCF_004025585.1,Pseudodesulfovibrio sp. S3,strain=S3,2283629,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Pseudodesulfovibrio,Pseudodesulfovibrio sp. S3
GCF_004028095.1,Paenarthrobacter ureafaciens,strain=DSM 20126,37931,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,Paenarthrobacter ureafaciens
GCF_004028155.1,Flavobacterium cerinum,strain=1E403,2502784,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. 1E403
GCF_004028235.1,Leucobacter muris,strain=DSM 101948,1935379,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,Leucobacter sp. DSM 101948
GCF_004054195.1,Mucilaginibacter sp. F01003,strain=F01003,2305909,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter,Mucilaginibacter sp. F01003
GCF_004078635.1,Labedella phragmitis,strain=11W25H-1,2498849,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Labedella,Labedella sp. 11W25H-1
GCF_004078655.1,Labedella populi,strain=8H24J-4-2,2498850,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Labedella,Labedella sp. 8H24J-4-2
GCF_004087915.1,Geovibrio thiophilus,strain=DSM 11263,139438,Bacteria,Deferribacteres,Deferribacteres,Deferribacterales,Deferribacteraceae,Geovibrio,Geovibrio thiophilus
GCF_004088395.1,Ornithobacterium rhinotracheale,strain=FARPER-174b,28251,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Ornithobacterium,Ornithobacterium rhinotracheale
GCF_004101245.1,Sphingomonas sp. UV9,strain=UV9,1851410,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. UV9
GCF_004101785.1,Gudongella oleilytica,strain=W6,1582259,Bacteria,Firmicutes,Tissierellia,Tissierellales,Tissierellaceae,Soehngenia,Soehngenia sp. W6
GCF_004101865.1,Halobacillus litoralis,strain=ERB 031,45668,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Halobacillus,Halobacillus litoralis
GCF_004102945.1,Vampirococcus sp. LiM,strain=LiM,1930593,Bacteria,,,,,Vampirococcus,Vampirococcus sp. LiM
GCF_004103695.1,Clostridium sp. JN-9,strain=JN-9,2507159,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,Clostridium sp. JN-9
GCF_004103715.1,Tissierellia sp. JN-28,strain=JN-28,2507161,Bacteria,Firmicutes,Tissierellia,Tissierellales,,Sporanaerobacter,Sporanaerobacter sp. NJN-17
GCF_004103735.1,Aminipila sp. JN-18,strain=JN-18,2507160,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XIII. Incertae Sedis,Aminipila,Aminipila sp. JN-39
GCF_004103755.1,Caproiciproducens sp. NJN-50,strain=NJN-50,2507162,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Caproiciproducens,Caproiciproducens sp. NJN-50
GCF_004103825.1,Hansschlegelia zhihuaiae,strain=S 113,405005,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,Hansschlegelia,Hansschlegelia zhihuaiae
GCF_004103915.1,Curtobacterium flaccumfaciens pv. flaccumfaciens,strain=CFBP3418,138532,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Curtobacterium,Curtobacterium flaccumfaciens
GCF_004104015.1,Actinomyces oricola,strain=R5292,206043,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces oricola
GCF_004104075.1,Leeuwenhoekiella polynyae,strain=LMG 29608,1550906,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella polynyae
GCF_004104115.1,Leeuwenhoekiella aestuarii,strain=R-50232,2249426,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella sp. R-48165
GCF_004104375.1,Leeuwenhoekiella aequorea,strain=LMG 22550,283736,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Leeuwenhoekiella,Leeuwenhoekiella aequorea
GCF_004114425.1,Bradyrhizobium vignae,strain=LMG 28791,1549949,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium vignae
GCF_004114535.1,Bradyrhizobium nanningense,strain=CCBAU 53390,1325118,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. CCBAU 53390
GCF_004114615.1,Dyella sp. M7H15-1,strain=M7H15-1,2501295,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,Dyella sp. M7H15-1
GCF_004114695.1,Erythrobacter sp. HKB08,strain=HKB08,2502843,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter sp. HKB08
GCF_004114795.1,Janthinobacterium sp. 17J80-10,strain=17J80-10,2497863,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,Janthinobacterium sp. 17J80-10
GCF_004114895.1,Corynebacterium pelargi,strain=136/3,1471400,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium pelargi
GCF_004114915.1,Bradyrhizobium guangxiense,strain=CCBAU 53363,1325115,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium guangxiense
GCF_004114955.1,Bradyrhizobium guangzhouense,strain=CCBAU 51670,1325095,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. CCBAU 51670
GCF_004114975.1,Bradyrhizobium guangdongense,strain=CCBAU 51649,1325090,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium guangdongense
GCF_004115085.1,Longirhabdus pacifica,strain=SCSIO 06110,2305227,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,,Paenibacillaceae bacterium SCSIO 06110
GCF_004115155.1,Granulicella sibirica,strain=AF10,2479048,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Granulicella,Granulicella sp. AF10
GCF_004115775.1,Arcobacter defluvii,strain=CECT 7697,873191,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,Arcobacter defluvii
GCF_004115805.1,Arcobacter cloacae,strain=CECT 7834,1054034,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,Arcobacter cloacae
GCF_004115975.1,Gelidibacter gilvus,strain=IC158,59602,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Gelidibacter,Gelidibacter gilvus
GCF_004116625.1,Halarcobacter mediterraneus,strain=F156-34,2023153,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Haloarcobacter,Haloarcobacter mediterraneus
GCF_004117055.1,Brevibacillus agri,strain=DSM 6348,51101,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Brevibacillus agri
GCF_004117075.1,Fervidobacterium changbaicum,strain=CBS-1,310769,Bacteria,Thermotogae,Thermotogae,Thermotogales,Fervidobacteriaceae,Fervidobacterium,Fervidobacterium changbaicum
GCF_004117835.1,Macrococcus sp. DPC7161,strain=DPC7161,2507060,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Macrococcus,Macrococcus sp. DPC7161
GCF_004117875.1,Geomonas oryzae,strain=S43,2364273,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter sp. S43
GCF_004117915.1,Lactobacillus metriopterae,strain=JCM 31635,1909267,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus metriopterae
GCF_004117935.1,Streptomyces roseicoloratus,strain=TRM44457,2508722,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. TRM44457
GCF_004118155.1,Edaphocola flava,strain=HME-24,2499629,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,,Chitinophagaceae bacterium HME-24
GCF_004118375.1,Oleiharenicola lentus,strain=TWA-58,2508720,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,Lacunisphaera,Lacunisphaera sp. TWA-58
GCF_004118935.1,Salinibacterium sp. UTAS2018,strain=UTAS2018,2508880,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Salinibacterium,Salinibacterium sp. UTAS2018
GCF_004119455.1,Chryseobacterium sp. CH25,strain=CH25,713559,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium,Chryseobacterium sp. CH25
GCF_004119495.1,Flavobacterium sp. YO12,strain=YO12,1920029,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. YO12
GCF_004121055.1,Achromobacter aloeverae,strain=AVA-1,1750518,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter aloeverae
GCF_004121075.1,Lutibacter sp. HS1-25,strain=HS1-25,2485000,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutibacter,Lutibacter sp. HS1-25
GCF_004122035.1,Ancylomarina salipaludis,strain=SHSM-M15,2501299,Bacteria,Bacteroidetes,Bacteroidia,Marinilabiliales,Marinifilaceae,Ancylomarina,Ancylomarina sp. SHSM-M15
GCF_004122105.1,Flavobacterium sp. WWJ-16,strain=WWJ-16,2506421,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. WWJ-16
GCF_004122115.1,Sphingobium fluviale,strain=CHR27,2506423,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. CHR27
GCF_004122165.1,Flavobacterium sp. LLJ-11,strain=LLJ-11,2506422,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. LLJ-11
GCF_004122735.1,Streptomyces sioyaensis,strain=DSM 40032,67364,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sioyaensis
GCF_004123295.1,Acidipila dinghuensis,strain=DHOF10,1560006,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidipila,Acidipila dinghuensis
GCF_004123675.1,Leisingera sp. NJS204,strain=NJS204,2508307,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Leisingera,Leisingera sp. NJS204
GCF_004123795.1,Lactobacillus chiayiensis,strain=NCYUAS,2100821,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus chiayiensis
GCF_004123805.1,Cellulomonas endophytica,strain=SYSUP0004,2494735,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp. SYSUP0004
GCF_004123845.1,Bosea sp. Tri-44,strain=Tri-44,1972137,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea,Bosea sp. Tri-44
GCF_004123905.1,Bradyrhizobium betae,strain=Opo-243,244734,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium betae
GCF_004125825.1,Fusibacter sp. A1,strain=A1,2283630,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XII. Incertae Sedis,Fusibacter,Fusibacter sp. A1
GCF_004134775.1,Candidatus Borkfalkia ceftriaxoniphila,strain=HDS1380,2508949,Bacteria,Firmicutes,Clostridia,Candidatus Comantemales,Candidatus Comatemaea,Candidatus Borkfalki,Candidatus Borkfalki ceftriaxensis
GCF_004134825.1,Agromyces albus,strain=DSM 15934,205332,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,Agromyces albus
GCF_004134865.1,Agromyces fucosus,strain=CCUG 35506,41985,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,Agromyces fucosus
GCF_004135055.1,Agromyces binzhouensis,strain=CGMCC 4.7180,1817495,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,Agromyces binzhouensis
GCF_004135205.1,Hahella sp. KA22,strain=KA22,1628392,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Hahellaceae,Hahella,Hahella sp. KA22
GCF_004135285.1,Microbacterium protaetiae,strain=DFW100M-13,2509458,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. DFW100M-13
GCF_004135345.1,Xylanimonas allomyrinae,strain=2JSPR-7,2509459,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanibacterium,Xylanibacterium sp. 2JSPR-7
GCF_004135365.1,Paenibacillus protaetiae,strain=FW100M-2,2509456,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus sp. FW100M-2
GCF_004135385.1,Xylanimicrobium sp. FW10M-9,strain=FW10M-9,2509457,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanimicrobium,Xylanimicrobium sp. FW10M-9
GCF_004135405.1,Agromyces protaetiae,strain=FW100M-8,2509455,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,Agromyces sp. FW100M-8
GCF_004135585.1,Sphingosinicella sp. BN140058,strain=BN140058,1892855,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,Sphingosinicella sp. BN140058
GCF_004135605.1,Sphingomonas desiccabilis,strain=CP1D,429134,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas desiccabilis
GCF_004135625.1,Altererythrobacter rhizovicinus,strain=AY-3R,2268576,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,Altererythrobacter sp. AY-3R
GCF_004135645.1,Senegalimassilia faecalis,strain=KGMB04484,2509433,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Senegalimassilia,Senegalimassilia sp. KGMB04484
GCF_004135675.1,Marinitoga lauensis,strain=LG1,2201189,Bacteria,Thermotogae,Thermotogae,Petrotogales,Petrotogaceae,Marinitoga,Marinitoga sp. LG1
GCF_004135935.1,Methylovirgula ligni,strain=BW863,569860,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylovirgula,Methylovirgula ligni
GCF_004136555.1,Kocuria carniphila,strain=CCM 132,262208,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria carniphila
GCF_004136575.1,Kocuria koreensis,strain=JCM 15915,592378,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria koreensis
GCF_004136585.1,Kocuria sp. 257,strain=257,2021970,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria sp. 257
GCF_004136635.1,Kocuria halotolerans,strain=JCM 31975,405770,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria halotolerans
GCF_004137085.1,Lichenibacterium ramalinae,strain=RmlP001,2316527,Bacteria,,,,,,bacterium RmlP001
GCF_004137235.1,Nocardioides ganghwensis,strain=CGMCC 4.6875,252230,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides ganghwensis
GCF_004137245.1,Nocardioides glacieisoli,strain=HLT3-15,1168730,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides glacieisoli
GCF_004137255.1,Nocardioides oleivorans,strain=CGMCC 4.6882,273676,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides oleivorans
GCF_004137345.1,Nocardioides sp. HLT2-9,strain=HLT2-9,1168729,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. HLT2-9
GCF_004137685.1,Lichenibacterium minor,strain=RmlP026,2316528,Bacteria,,,,,,bacterium RmlP026
GCF_004137765.1,Kocuria sp. 36,strain=36,1415402,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Kocuria,Kocuria sp. 36
GCF_004138105.1,Xylanivirga thermophila,strain=SYSU GA17129,2496273,Bacteria,Firmicutes,Clostridia,Clostridiales,,,Clostridiales bacterium SYSU GA17129
GCF_004138205.1,Pedobacter sp. SYP-B3415,strain=SYP-B3415,2496641,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter sp. SYP-B3415
GCF_004138295.1,Bacillus funiculus,strain=W18-2,137993,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus funiculus
GCF_004139715.1,Muriicola sp. MMS17-SY002,strain=MMS17-SY002,2507538,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muriicola,Muriicola sp. MMS17-SY002
GCF_004145405.1,Salipiger sp. IMCC34102,strain=IMCC34102,2510647,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Salipiger,Salipiger sp. IMCC34102
GCF_004150225.1,Muricauda olearia,strain=Th120,552546,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Muricauda,Muricauda olearia
GCF_004151245.1,Flavobacterium beibuense,strain=RSKm HC5,657326,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium beibuense
GCF_004151275.1,Flavobacterium sp. TCH3-2,strain=TCH3-2,1563479,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. TCH3-2
GCF_004151485.1,Sphingosinicella sp. CPCC 101087,strain=CPCC 101087,2497754,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingosinicella,Sphingosinicella sp. CPCC 101087
GCF_004152845.1,Sphingobium fuliginis,strain=DSM 18781,336203,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium fuliginis
GCF_004152865.1,Sphingobium cupriresistens,strain=CCTCC AB 2011146,1132417,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium cupriresistens
GCF_004153165.1,Sporolactobacillus sp. THM7-4,strain=THM7-4,2511170,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,Sporolactobacillus sp. THM7-4
GCF_004153195.1,Sporolactobacillus sp. THM19-2,strain=THM19-2,2511171,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Sporolactobacillus,Sporolactobacillus sp. THM19-2
GCF_004153445.1,Pusillimonas soli,strain=KCTC 22455,659016,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Pusillimonas,Pusillimonas soli
GCF_004153545.1,Serinicoccus sediminis,strain=GP-T3-3,2306021,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Serinicoccus,Serinicoccus sp. GP-T3-3
GCF_004166885.1,Streptococcus sp. bf 0095,strain=bf_0095,2478956,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sp. bf_0095
GCF_004167605.1,Akkermansia sp. aa 0143,strain=aa_0143,2478952,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia,Akkermansia sp. aa_0143
GCF_004167995.1,Aliivibrio finisterrensis,strain=A32,511998,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,Aliivibrio finisterrensis
GCF_004168285.1,Emticicia sp. 17J42-9,strain=17J42-9,2492393,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Emticicia,Emticicia sp. 17J42-9
GCF_004168625.1,Cellulomonas sp. HLT2-17,strain=HLT2-17,1259133,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas sp. HLT2-17
GCF_004208515.1,Acinetobacter halotolerans,strain=JCM 31009,1752076,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter halotolerans
GCF_004208525.1,Sphingobacterium sp. 30C10-4-7,strain=30C10-4-7,2484746,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,Sphingobacterium sp. 30C10-4-7
GCF_004208535.1,Sphingomonas populi,strain=3-7,2484750,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp. 3-7
GCF_004208635.1,Leucobacter triazinivorans,strain=JW-1,1784719,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leucobacter,Leucobacter triazinivorans
GCF_004209775.1,Synechococcus sp. WH 8101,strain=WH 8101,59932,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. WH 8101
GCF_004210215.1,Cryobacterium sp. SO1,strain=SO1,1897061,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium,Cryobacterium sp. SO1
GCF_004210275.1,Rickettsiales endosymbiont of Peranema trichophorum,,2486577,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,Rickettsiales endosymbiont of Peranema trichophorum
GCF_004210305.1,Candidatus Finniella inopinata,,1696036,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Candidatus Paracaedibacteraceae,Candidatus Finniella,Candidatus Finniella inopinata
GCF_004212215.1,Halomicronema excentricum str. Lakshadweep,strain=Lakshadweep,2294035,Bacteria,Cyanobacteria,,Synechococcales,Prochlorotrichaceae,Halomicronema,Halomicronema excentricum
GCF_004212645.1,Pseudoalteromonas rubra,strain=S1946,43658,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas rubra
GCF_004214935.1,Amycolatopsis suaedae,strain=8-3EHSu,2510978,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis sp. 8-3EHSu
GCF_004216475.1,Thalassococcus sp. S3,strain=S3,2017482,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassococcus,Thalassococcus sp. S3
GCF_004216495.1,Mycoplasma phocirhinis,strain=852,142650,Bacteria,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma phocirhinis
GCF_004216535.1,Xylanibacterium ulmi,strain=DSM 16932,228973,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Xylanibacterium,Xylanibacterium ulmi
GCF_004216565.1,Leptothrix mobilis,strain=DSM 10617,47994,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Leptothrix,Leptothrix mobilis
GCF_004216575.1,Microcella putealis,strain=CV2,337005,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microcella,Microcella putealis
GCF_004216615.1,Variovorax sp. BK460,strain=BK460,2512152,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax sp. BK460
GCF_004216665.1,Agromyces ramosus,strain=DSM 43045,33879,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,Agromyces ramosus
GCF_004216715.1,Cecembia calidifontis,strain=DSM 21411,1187080,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Cecembia,Cecembia calidifontis
GCF_004216735.1,Bradyrhizobium sp. BK707,strain=BK707,2512160,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium sp. BK707
GCF_004216755.1,Kerstersia gyiorum,strain=DSM 16618,206506,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Kerstersia,Kerstersia gyiorum
GCF_004216815.1,Leifsonia sp. BK543,strain=BK543,2512174,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Leifsonia,Leifsonia sp. BK543
